specification_id,cycle,estimate_margin_dem,environment_margin_dem,input_questions,retained_questions,aggregated_rows,unique_polls,unique_pollsters,effective_sample_size,weighted_mean_poll_age_days
lb45__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_downweight__poll_level,2024,0.2631800801346952,0.23686207212122568,735,50,50,50,25,37.11881113829785,11.780850116224899
lb45__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,2018,8.296780080051242,7.467102072046118,1773,129,129,129,30,86.60379944338155,13.265043770495899
lb45__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,2020,7.52538257513356,6.772844317620204,943,126,126,126,18,82.98608231798482,15.349564101611763
lb45__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,2022,0.684836955554124,0.6163532599987117,1364,142,142,142,47,84.86455966657613,16.765172241016785
lb45__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,2024,0.2631800801346952,0.23686207212122568,735,50,50,50,25,37.11881113829785,11.780850116224899
lb45__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,2018,8.373066206633002,7.535759585969702,1773,129,129,129,30,89.15038601590543,13.567950172657394
lb45__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,2020,7.607952055610527,6.847156850049474,943,126,126,126,18,85.43346797221587,15.297733781908356
lb45__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,2022,0.6547491317055792,0.5892742185350214,1364,142,142,142,47,90.0178933338505,16.904469475627142
lb45__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,2024,0.4011548369527939,0.3610393532575145,735,50,50,50,25,37.868242436423024,12.023850092049196
lb45__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,2018,8.373066206633002,7.535759585969702,1773,129,129,129,30,89.15038601590543,13.567950172657394
lb45__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,2020,7.607952055610527,6.847156850049474,943,126,126,126,18,85.43346797221587,15.297733781908356
lb45__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,2022,0.6547491317055792,0.5892742185350214,1364,142,142,142,47,90.0178933338505,16.904469475627142
lb45__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,2024,0.4011548369527939,0.3610393532575145,735,50,50,50,25,37.868242436423024,12.023850092049196
lb45__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,2018,8.373066206633002,7.535759585969702,1773,129,129,129,30,89.15038601590543,13.567950172657394
lb45__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,2020,7.607952055610527,6.847156850049474,943,126,126,126,18,85.43346797221587,15.297733781908356
lb45__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,2022,0.6547491317055792,0.5892742185350214,1364,142,142,142,47,90.0178933338505,16.904469475627142
lb45__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,2024,0.4011548369527939,0.3610393532575145,735,50,50,50,25,37.868242436423024,12.023850092049196
lb45__hl14__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,2018,8.754801120791681,7.879321008712513,1773,129,129,129,30,91.70974841628427,13.318499275168271
lb45__hl14__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,2020,7.763012378418966,6.98671114057707,943,127,126,126,18,91.68962280735728,14.647999554116625
lb45__hl14__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,2022,0.5171962918906059,0.4654766627015453,1364,144,142,142,47,103.77845822286895,15.406793096762772
lb45__hl14__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,2024,0.234817402568886,0.2113356623119974,735,52,50,50,25,40.29963900374673,11.798895506337043
lb45__hl14__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,2018,8.754801120791681,7.879321008712513,1773,129,129,129,30,91.70974841628427,13.318499275168271
lb45__hl14__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,2020,7.763012378418966,6.98671114057707,943,127,126,126,18,91.68962280735728,14.647999554116625
lb45__hl14__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,2022,0.5171962918906059,0.4654766627015453,1364,144,142,142,47,103.77845822286895,15.406793096762772
lb45__hl14__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,2024,0.234817402568886,0.2113356623119974,735,52,50,50,25,40.29963900374673,11.798895506337043
lb45__hl14__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,2018,8.754801120791681,7.879321008712513,1773,129,129,129,30,91.70974841628427,13.318499275168271
lb45__hl14__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,2020,7.763012378418966,6.98671114057707,943,127,126,126,18,91.68962280735728,14.647999554116625
lb45__hl14__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,2022,0.5171962918906059,0.4654766627015453,1364,144,142,142,47,103.77845822286895,15.406793096762772
lb45__hl14__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,2024,0.234817402568886,0.2113356623119974,735,52,50,50,25,40.29963900374673,11.798895506337043
lb45__hl14__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,2018,8.886129448956096,7.997516504060487,1773,129,129,129,30,91.11852012596582,13.533951647336886
lb45__hl14__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,2020,7.880069321750669,7.092062389575602,943,127,126,126,18,89.68917708470305,14.59563692362049
lb45__hl14__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,2022,0.49782929333329795,0.44804636399996817,1364,144,142,142,47,100.9634378004686,15.449001864181822
lb45__hl14__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,2024,0.3899118300090533,0.35092064700814796,735,52,50,50,25,39.59229853081402,12.022069314396145
lb45__hl14__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,2018,8.886129448956096,7.997516504060487,1773,129,129,129,30,91.11852012596582,13.533951647336886
lb45__hl14__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,2020,7.880069321750669,7.092062389575602,943,127,126,126,18,89.68917708470305,14.59563692362049
lb45__hl14__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,2022,0.49782929333329795,0.44804636399996817,1364,144,142,142,47,100.9634378004686,15.449001864181822
lb45__hl14__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,2024,0.3899118300090533,0.35092064700814796,735,52,50,50,25,39.59229853081402,12.022069314396145
lb45__hl14__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2018,8.886129448956096,7.997516504060487,1773,129,129,129,30,91.11852012596582,13.533951647336886
lb45__hl14__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2020,7.880069321750669,7.092062389575602,943,127,126,126,18,89.68917708470305,14.59563692362049
lb45__hl14__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2022,0.49782929333329795,0.44804636399996817,1364,144,142,142,47,100.9634378004686,15.449001864181822
lb45__hl14__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2024,0.3899118300090533,0.35092064700814796,735,52,50,50,25,39.59229853081402,12.022069314396145
lb45__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2018,8.882400799060893,7.994160719154803,1773,129,129,129,30,87.21265172257223,13.359318002001798
lb45__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2020,7.524691009187601,6.772221908268841,943,127,126,126,18,82.98608231798482,15.349564101611763
lb45__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2022,0.7841559368032769,0.7057403431229492,1364,144,142,142,47,85.75129556474856,16.69773923177153
lb45__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2024,0.2504776302413092,0.22542986721717828,735,52,50,50,25,37.11881113829785,11.780850116224899
lb45__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2018,8.882400799060893,7.994160719154803,1773,129,129,129,30,87.21265172257223,13.359318002001798
lb45__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2020,7.524691009187601,6.772221908268841,943,127,126,126,18,82.98608231798482,15.349564101611763
lb45__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2022,0.7841559368032769,0.7057403431229492,1364,144,142,142,47,85.75129556474856,16.69773923177153
lb45__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2024,0.2504776302413092,0.22542986721717828,735,52,50,50,25,37.11881113829785,11.780850116224899
lb45__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2018,8.882400799060893,7.994160719154803,1773,129,129,129,30,87.21265172257223,13.359318002001798
lb45__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2020,7.524691009187601,6.772221908268841,943,127,126,126,18,82.98608231798482,15.349564101611763
lb45__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2022,0.7841559368032769,0.7057403431229492,1364,144,142,142,47,85.75129556474856,16.69773923177153
lb45__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2024,0.2504776302413092,0.22542986721717828,735,52,50,50,25,37.11881113829785,11.780850116224899
lb45__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2018,9.023148982950488,8.12083408465544,1773,129,129,129,30,88.76792850141385,13.661467345403738
lb45__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2020,7.6071200570023985,6.846408051302158,943,127,126,126,18,85.43346797221587,15.297733781908356
lb45__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2022,0.7600075378895138,0.6840067841005625,1364,144,142,142,47,90.8089235303194,16.839276817524336
lb45__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2024,0.3862556533629914,0.34763008802669226,735,52,50,50,25,37.868242436423024,12.023850092049196
lb45__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2018,9.023148982950488,8.12083408465544,1773,129,129,129,30,88.76792850141385,13.661467345403738
lb45__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2020,7.6071200570023985,6.846408051302158,943,127,126,126,18,85.43346797221587,15.297733781908356
lb45__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2022,0.7600075378895138,0.6840067841005625,1364,144,142,142,47,90.8089235303194,16.839276817524336
lb45__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2024,0.3862556533629914,0.34763008802669226,735,52,50,50,25,37.868242436423024,12.023850092049196
lb45__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2018,9.023148982950488,8.12083408465544,1773,129,129,129,30,88.76792850141385,13.661467345403738
lb45__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2020,7.6071200570023985,6.846408051302158,943,127,126,126,18,85.43346797221587,15.297733781908356
lb45__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2022,0.7600075378895138,0.6840067841005625,1364,144,142,142,47,90.8089235303194,16.839276817524336
lb45__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2024,0.3862556533629914,0.34763008802669226,735,52,50,50,25,37.868242436423024,12.023850092049196
lb45__hl21__q_all__sample_equal__quality_off__partisan_include__poll_level,2018,8.633271478384497,7.769944330546047,1773,266,129,129,30,108.00552047064791,15.838882579826816
lb45__hl21__q_all__sample_equal__quality_off__partisan_include__poll_level,2020,7.690061359207396,6.921055223286657,943,143,126,126,18,107.08089250122713,16.976074683953602
lb45__hl21__q_all__sample_equal__quality_off__partisan_include__poll_level,2022,0.6094106671928321,0.5484696004735489,1364,183,142,142,47,121.33862818610919,17.674194504690316
lb45__hl21__q_all__sample_equal__quality_off__partisan_include__poll_level,2024,0.2085413985414364,0.18768725868729277,735,73,50,50,25,44.55114875448394,13.375435688136823
lb45__hl21__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2018,8.633271478384497,7.769944330546047,1773,266,129,129,30,108.00552047064791,15.838882579826816
lb45__hl21__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2020,7.690061359207396,6.921055223286657,943,143,126,126,18,107.08089250122713,16.976074683953602
lb45__hl21__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2022,0.6094106671928321,0.5484696004735489,1364,183,142,142,47,121.33862818610919,17.674194504690316
lb45__hl21__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2024,0.2085413985414364,0.18768725868729277,735,73,50,50,25,44.55114875448394,13.375435688136823
lb45__hl21__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2018,8.633271478384497,7.769944330546047,1773,266,129,129,30,108.00552047064791,15.838882579826816
lb45__hl21__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2020,7.690061359207396,6.921055223286657,943,143,126,126,18,107.08089250122713,16.976074683953602
lb45__hl21__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2022,0.6094106671928321,0.5484696004735489,1364,183,142,142,47,121.33862818610919,17.674194504690316
lb45__hl21__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2024,0.2085413985414364,0.18768725868729277,735,73,50,50,25,44.55114875448394,13.375435688136823
lb45__hl21__q_all__sample_equal__quality_on__partisan_include__poll_level,2018,8.728998435242277,7.856098591718049,1773,266,129,129,30,106.80716853460216,16.048459990113525
lb45__hl21__q_all__sample_equal__quality_on__partisan_include__poll_level,2020,7.795885202988559,7.016296682689703,943,143,126,126,18,105.00544161297395,16.93202967535577
lb45__hl21__q_all__sample_equal__quality_on__partisan_include__poll_level,2022,0.5729616277921664,0.5156654650129497,1364,183,142,142,47,117.93136355487738,17.70122642951343
lb45__hl21__q_all__sample_equal__quality_on__partisan_include__poll_level,2024,0.37809266724476437,0.34028340052028794,735,73,50,50,25,43.74241509594896,13.655983529695058
lb45__hl21__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2018,8.728998435242277,7.856098591718049,1773,266,129,129,30,106.80716853460216,16.048459990113525
lb45__hl21__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2020,7.795885202988559,7.016296682689703,943,143,126,126,18,105.00544161297395,16.93202967535577
lb45__hl21__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2022,0.5729616277921664,0.5156654650129497,1364,183,142,142,47,117.93136355487738,17.70122642951343
lb45__hl21__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2024,0.37809266724476437,0.34028340052028794,735,73,50,50,25,43.74241509594896,13.655983529695058
lb45__hl21__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2018,8.728998435242277,7.856098591718049,1773,266,129,129,30,106.80716853460216,16.048459990113525
lb45__hl21__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2020,7.795885202988559,7.016296682689703,943,143,126,126,18,105.00544161297395,16.93202967535577
lb45__hl21__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2022,0.5729616277921664,0.5156654650129497,1364,183,142,142,47,117.93136355487738,17.70122642951343
lb45__hl21__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2024,0.37809266724476437,0.34028340052028794,735,73,50,50,25,43.74241509594896,13.655983529695058
lb45__hl21__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2018,8.696185717756538,7.826567145980885,1773,266,129,129,30,103.13303169298047,15.90347914766798
