forecast_cycle,boundary_cycle,presidential_result_year,race_id,state,district,dem_presidential_candidate,gop_presidential_candidate,dem_presidential_share,gop_presidential_share,district_pres_margin_dem,major_party_share_total,source_name,source_file,source_boundary_description,warehouse_version,presidential_result_available,boundary_compatibility,presidential_baseline_available,baseline_selection_method
2018,2018,2016,NH-1,NH,1,Clinton,Trump,46.6,48.2,-1.6000000000000014,94.80000000000001,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NH-2,NH,2,Clinton,Trump,48.6,46.2,2.3999999999999986,94.80000000000001,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NJ-1,NJ,1,Clinton,Trump,60.6,36.1,24.5,96.7,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NJ-10,NJ,10,Clinton,Trump,85.2,12.8,72.4,98.0,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NJ-11,NJ,11,Clinton,Trump,47.9,48.8,-0.8999999999999986,96.69999999999999,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NJ-12,NJ,12,Clinton,Trump,65.0,31.8,33.2,96.8,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NJ-2,NJ,2,Clinton,Trump,46.0,50.6,-4.600000000000001,96.6,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NJ-3,NJ,3,Clinton,Trump,45.2,51.4,-6.199999999999996,96.6,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NJ-4,NJ,4,Clinton,Trump,41.0,55.8,-14.799999999999997,96.8,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NJ-5,NJ,5,Clinton,Trump,47.7,48.8,-1.0999999999999943,96.5,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NJ-6,NJ,6,Clinton,Trump,56.2,40.6,15.600000000000001,96.80000000000001,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NJ-7,NJ,7,Clinton,Trump,48.6,47.5,1.1000000000000014,96.1,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NJ-8,NJ,8,Clinton,Trump,75.7,21.5,54.2,97.2,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NJ-9,NJ,9,Clinton,Trump,64.3,33.1,31.199999999999996,97.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NM-1,NM,1,Clinton,Trump,51.6,35.1,16.5,86.7,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NM-2,NM,2,Clinton,Trump,39.9,50.1,-10.200000000000003,90.0,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NM-3,NM,3,Clinton,Trump,51.8,36.7,15.099999999999994,88.5,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NV-1,NV,1,Clinton,Trump,61.6,32.6,29.0,94.2,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NV-2,NV,2,Clinton,Trump,39.7,52.0,-12.299999999999997,91.7,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NV-3,NV,3,Clinton,Trump,46.5,47.5,-1.0,94.0,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NV-4,NV,4,Clinton,Trump,49.5,44.6,4.899999999999999,94.1,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NY-1,NY,1,Clinton,Trump,42.2,54.5,-12.299999999999997,96.7,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NY-10,NY,10,Clinton,Trump,78.3,18.8,59.5,97.1,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NY-11,NY,11,Clinton,Trump,43.8,53.6,-9.800000000000004,97.4,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NY-12,NY,12,Clinton,Trump,83.3,13.5,69.8,96.8,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NY-13,NY,13,Clinton,Trump,92.3,5.4,86.89999999999999,97.7,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NY-14,NY,14,Clinton,Trump,77.7,19.8,57.900000000000006,97.5,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NY-15,NY,15,Clinton,Trump,93.8,4.9,88.89999999999999,98.7,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NY-16,NY,16,Clinton,Trump,75.1,22.5,52.599999999999994,97.6,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NY-17,NY,17,Clinton,Trump,58.6,38.4,20.200000000000003,97.0,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NY-18,NY,18,Clinton,Trump,47.1,49.0,-1.8999999999999986,96.1,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NY-19,NY,19,Clinton,Trump,44.0,50.8,-6.799999999999997,94.8,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
2018,2018,2016,NY-2,NY,2,Clinton,Trump,43.9,53.0,-9.100000000000001,96.9,Daily Kos Elections presidential results by congressional district,presidential_results_on_2018_districts.csv,Congressional district lines used in the 2018 elections,1.0,True,same_election_boundary_set,True,most_recent_completed_presidential_election_on_target_house_boundaries
