district_id,state,district,dem_candidate,gop_candidate,old_district_partisan_baseline_dem,new_district_partisan_baseline_dem,delta_district_partisan_baseline_dem,old_district_elasticity,new_district_elasticity,delta_district_elasticity,old_house_national_environment_used_dem,new_house_national_environment_used_dem,delta_house_national_environment_used_dem,old_district_environment_adjustment_dem,new_district_environment_adjustment_dem,delta_district_environment_adjustment_dem,old_state_environment_adjustment_dem,new_state_environment_adjustment_dem,delta_state_environment_adjustment_dem,old_incumbency_adjustment_dem,new_incumbency_adjustment_dem,delta_incumbency_adjustment_dem,old_candidate_quality_adjustment_dem_before_war,new_candidate_quality_adjustment_dem_before_war,delta_candidate_quality_adjustment_dem_before_war,old_candidate_war_adjustment_dem,new_candidate_war_adjustment_dem,delta_candidate_war_adjustment_dem,old_candidate_quality_adjustment_dem,new_candidate_quality_adjustment_dem,delta_candidate_quality_adjustment_dem,old_special_adjustment_dem,new_special_adjustment_dem,delta_special_adjustment_dem,old_poll_spillover_adjustment_dem,new_poll_spillover_adjustment_dem,delta_poll_spillover_adjustment_dem,old_fundamentals_margin_dem_before_poll_spillover,new_fundamentals_margin_dem_before_poll_spillover,delta_fundamentals_margin_dem_before_poll_spillover,old_fundamentals_margin_dem,new_fundamentals_margin_dem,delta_fundamentals_margin_dem,old_polling_margin_dem,new_polling_margin_dem,delta_polling_margin_dem,old_bayesian_polling_weight,new_bayesian_polling_weight,delta_bayesian_polling_weight,old_bayesian_model_margin_dem,new_bayesian_model_margin_dem,delta_bayesian_model_margin_dem,old_model_margin_dem,new_model_margin_dem,delta_model_margin_dem,old_pre_sim_dem_win_probability,new_pre_sim_dem_win_probability,delta_pre_sim_dem_win_probability,old_simulated_dem_win_probability,new_simulated_dem_win_probability,delta_simulated_dem_win_probability,old_dem_win_probability,new_dem_win_probability,delta_dem_win_probability,old_avg_simulated_margin_dem,new_avg_simulated_margin_dem,delta_avg_simulated_margin_dem,old_district_posterior_sd,new_district_posterior_sd,delta_district_posterior_sd,old_margin_dem,new_margin_dem,delta_margin_dem,abs_delta_margin,old_dem_probability,new_dem_probability,delta_dem_probability,abs_delta_probability,old_polling_blend_effect_dem,new_polling_blend_effect_dem,delta_polling_blend_effect_dem,primary_cause,snapshot_status
NV-1,NV,1,"Titus, Dina","Buck, Carrie",3.854,3.854,0.0,1.05,1.05,0.0,5.4,5.4,0.0,5.670000000000001,5.670000000000001,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.12015,0.12015,0.0,0.12015,0.12015,0.0,0.0,0.0,0.0,-0.0015339255212259,-0.0015339255212259,0.0,11.144150000000002,11.144150000000002,0.0,11.142616074478775,11.142616074478775,0.0,,,,0.0,0.0,0.0,11.142616074478775,11.142616074478775,0.0,11.142616074478775,11.142616074478775,0.0,0.8649588841468389,0.8649588841468389,0.0,0.91105,0.91105,0.0,0.8649588841468389,0.8184,-0.04655888414683884,11.15535874587811,11.178164333903023,0.02280558802491406,6.75,6.75,0.0,11.142616074478775,11.142616074478775,0.0,0.0,0.91105,0.91105,0.0,0.0,0.0,0.0,0.0,No component change,matched
NV-2,NV,2,"Benitez-Thompson, Teresa","Flippo, David",-13.406,-13.406,0.0,0.8,0.8,0.0,5.4,5.4,0.0,4.32,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023674513027604,0.0023674513027604,0.0,-9.086,-9.086,0.0,-9.083632548697238,-9.083632548697238,0.0,,,,0.0,0.0,0.0,-9.083632548697238,-9.083632548697238,0.0,-9.083632548697238,-9.083632548697238,0.0,0.18035580281142,0.18035580281142,0.0,0.1371,0.1371,0.0,0.18035580281142,0.236,0.05564419718857999,-9.10322962138556,-9.01524467752932,0.0879849438562399,6.75,6.75,0.0,-9.083632548697238,-9.083632548697238,0.0,0.0,0.1371,0.1371,0.0,0.0,0.0,0.0,0.0,No component change,matched
NV-3,NV,3,"Lee, Susie","O'Donnell, Marty",1.2139999999999986,1.2139999999999986,0.0,1.05,1.05,0.0,5.4,5.4,0.0,5.670000000000001,5.670000000000001,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.1148233695652174,0.1148233695652174,0.0,0.1148233695652174,0.1148233695652174,0.0,0.0,0.0,0.0,0.0006431703106215,0.0006431703106215,0.0,8.498823369565217,8.498823369565217,0.0,8.499466539875838,8.499466539875838,0.0,,,,0.0,0.0,0.0,8.499466539875838,8.499466539875838,0.0,8.499466539875838,8.499466539875838,0.0,0.8048013559442017,0.8048013559442017,0.0,0.8486,0.8486,0.0,0.8048013559442017,0.75855,-0.04625135594420171,8.49187134882912,8.694366350739504,0.20249500191038372,6.75,6.75,0.0,8.499466539875838,8.499466539875838,0.0,0.0,0.8486,0.8486,0.0,0.0,0.0,0.0,0.0,No component change,matched
NV-4,NV,4,"Horsford, Steven","Whipple, Cody",4.114000000000001,4.114000000000001,0.0,1.05,1.05,0.0,5.4,5.4,0.0,5.670000000000001,5.670000000000001,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.1034042553191489,0.1034042553191489,0.0,0.1034042553191489,0.1034042553191489,0.0,0.0,0.0,0.0,-0.0015183769584376,-0.0015183769584376,0.0,11.38740425531915,11.38740425531915,0.0,11.385885878360714,11.385885878360714,0.0,,,,0.0,0.0,0.0,11.385885878360714,11.385885878360714,0.0,11.385885878360714,11.385885878360714,0.0,0.8696250539075897,0.8696250539075897,0.0,0.91305,0.91305,0.0,0.8696250539075897,0.8262,-0.04342505390758966,11.308218436744667,11.542481865683088,0.23426342893842111,6.75,6.75,0.0,11.385885878360714,11.385885878360714,0.0,0.0,0.91305,0.91305,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-1,NY,1,"Gallant, Christopher","LaLota, Nick",-7.916,-7.916,0.0,1.0,1.0,0.0,5.4,5.4,0.0,5.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0830113636363636,0.0830113636363636,0.0,0.0830113636363636,0.0830113636363636,0.0,0.0,0.0,0.0,-0.0113691668129746,-0.0113691668129746,0.0,-2.4329886363636364,-2.4329886363636364,0.0,-2.444357803176611,-2.444357803176611,0.0,,,,0.0,0.0,0.0,-2.444357803176611,-2.444357803176611,0.0,-2.444357803176611,-2.444357803176611,0.0,0.3995374031443257,0.3995374031443257,0.0,0.38805,0.38805,0.0,0.3995374031443257,0.42845,0.028912596855674322,-2.3952938799067733,-2.30751842776255,0.08777545214422355,6.75,6.75,0.0,-2.444357803176611,-2.444357803176611,0.0,0.0,0.38805,0.38805,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-10,NY,10,"Lander, Brad","Moore, Jennifer",63.094,63.094,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007650852498637,-0.007650852498637,0.0,66.06400000000001,66.06400000000001,0.0,66.05634914750136,66.05634914750136,0.0,,,,0.0,0.0,0.0,66.05634914750136,66.05634914750136,0.0,66.05634914750136,66.05634914750136,0.0,0.9999834546931444,0.9999834546931444,0.0,1.0,1.0,0.0,0.9999834546931444,1.0,1.6545306855575426e-05,66.12784445527569,66.05727400385994,-0.07057045141574747,6.75,6.75,0.0,66.05634914750136,66.05634914750136,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-11,NY,11,"DeCillis, Mike","Malliotakis, Nicole",-19.665999999999997,-19.665999999999997,0.0,1.0,1.0,0.0,5.4,5.4,0.0,5.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0714786585365853,-0.0714786585365853,0.0,-0.0714786585365853,-0.0714786585365853,0.0,0.0,0.0,0.0,-0.0123637776377974,-0.0123637776377974,0.0,-14.337478658536584,-14.337478658536584,0.0,-14.34984243617438,-14.34984243617438,0.0,,,,0.0,0.0,0.0,-14.34984243617438,-14.34984243617438,0.0,-14.34984243617438,-14.34984243617438,0.0,0.0838123825896861,0.0838123825896861,0.0,0.0431,0.0431,0.0,0.0838123825896861,0.1224,0.0385876174103139,-14.2865440146012,-14.3472113703219,-0.060667355720701366,6.75,6.75,0.0,-14.34984243617438,-14.34984243617438,0.0,0.0,0.0431,0.0431,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-12,NY,12,"Lasher, Micah","Shinkle, Caroline",65.544,65.544,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0153017049972741,-0.0153017049972741,0.0,68.514,68.514,0.0,68.49869829500273,68.49869829500273,0.0,,,,0.0,0.0,0.0,68.49869829500273,68.49869829500273,0.0,68.49869829500273,68.49869829500273,0.0,0.9999889872925436,0.9999889872925436,0.0,1.0,1.0,0.0,0.9999889872925436,1.0,1.1012707456403703e-05,68.55917958813406,68.50956827035151,-0.049611317782549236,6.75,6.75,0.0,68.49869829500273,68.49869829500273,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-13,NY,13,"Avila Chevalier, Darializa","Williams, Jomo",64.274,64.274,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007650852498637,-0.007650852498637,0.0,67.244,67.244,0.0,67.23634914750136,67.23634914750136,0.0,,,,0.0,0.0,0.0,67.23634914750136,67.23634914750136,0.0,67.23634914750136,67.23634914750136,0.0,0.9999864085791316,0.9999864085791316,0.0,1.0,1.0,0.0,0.9999864085791316,1.0,1.3591420868430681e-05,67.23418315599639,67.27750612441243,0.043322968416035224,6.75,6.75,0.0,67.23634914750136,67.23634914750136,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-14,NY,14,"Ocasio-Cortez, Alexandria","Hysenaj, Diamant",38.45399999999999,38.45399999999999,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0541711956521739,-0.0541711956521739,0.0,-0.0541711956521739,-0.0541711956521739,0.0,0.0,0.0,0.0,-0.007650852498637,-0.007650852498637,0.0,41.36982880434782,41.36982880434782,0.0,41.36217795184918,41.36217795184918,0.0,,,,0.0,0.0,0.0,41.36217795184918,41.36217795184918,0.0,41.36217795184918,41.36217795184918,0.0,0.998986869229394,0.998986869229394,0.0,1.0,1.0,0.0,0.998986869229394,0.9993,0.00031313077060601824,41.359984989783456,41.48781211667268,0.1278271268892226,6.75,6.75,0.0,41.36217795184918,41.36217795184918,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-15,NY,15,"Torres, Richie","Sapaskis, Stylo",54.623999999999995,54.623999999999995,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6637500000000001,0.6637500000000001,0.0,0.6637500000000001,0.6637500000000001,0.0,0.0,0.0,0.0,-0.007650852498637,-0.007650852498637,0.0,58.257749999999994,58.257749999999994,0.0,58.25009914750136,58.25009914750136,0.0,,,,0.0,0.0,0.0,58.25009914750136,58.25009914750136,0.0,58.25009914750136,58.25009914750136,0.0,0.9999392297762548,0.9999392297762548,0.0,1.0,1.0,0.0,0.9999392297762548,1.0,6.077022374517682e-05,58.27829094563879,58.30081529842543,0.022524352786639668,6.75,6.75,0.0,58.25009914750136,58.25009914750136,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-16,NY,16,"Latimer, George","Cinquemani, Joseph",36.244,36.244,0.0,0.8500000000000001,0.8500000000000001,0.0,5.4,5.4,0.0,4.590000000000001,4.590000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4275,0.4275,0.0,0.4275,0.4275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.261500000000005,41.261500000000005,0.0,41.261500000000005,41.261500000000005,0.0,,,,0.0,0.0,0.0,41.261500000000005,41.261500000000005,0.0,41.261500000000005,41.261500000000005,0.0,0.9989697434749172,0.9989697434749172,0.0,1.0,1.0,0.0,0.9989697434749172,0.9995,0.0005302565250828728,41.31623134100407,41.2262927137596,-0.08993862724447155,6.75,6.75,0.0,41.261500000000005,41.261500000000005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-17,NY,17,"Conley, Cait","Lawler, Mike",3.144,3.144,0.0,1.15,1.15,0.0,5.4,5.4,0.0,6.21,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.167215909090909,-0.167215909090909,0.0,-0.167215909090909,-0.167215909090909,0.0,0.0,0.0,0.0,-0.0173796765359039,-0.0173796765359039,0.0,9.18678409090909,9.18678409090909,0.0,9.169404414373185,9.169404414373185,0.0,5.999999999999999,6.0,8.881784197001252e-16,0.0735,0.0735,0.0,8.936453189916756,8.936453189916756,0.0,8.936453189916756,8.936453189916756,0.0,0.8159895298724801,0.8159895298724801,0.0,0.86105,0.86105,0.0,0.8217477905036538,0.77925,-0.042497790503653765,8.925504475398723,9.075926022186332,0.15042154678760866,6.62596875,6.62596875,0.0,8.936453189916756,8.936453189916756,0.0,0.0,0.86105,0.86105,0.0,0.0,-0.23295122445642846,-0.23295122445642846,0.0,No component change,matched
NY-18,NY,18,"Ryan, Pat","Auringer, Jackie Mary",4.734,4.734,0.0,1.05,1.05,0.0,5.4,5.4,0.0,5.670000000000001,5.670000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3359659090909091,0.3359659090909091,0.0,0.3359659090909091,0.3359659090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.739965909090907,10.739965909090907,0.0,10.739965909090907,10.739965909090907,0.0,,,,0.0,0.0,0.0,10.739965909090907,10.739965909090907,0.0,10.739965909090907,10.739965909090907,0.0,0.8569265799110105,0.8569265799110105,0.0,0.90245,0.90245,0.0,0.8569265799110105,0.8119,-0.045026579911010556,10.74336042591128,10.808816152648744,0.06545572673746314,6.75,6.75,0.0,10.739965909090907,10.739965909090907,0.0,0.0,0.90245,0.90245,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-19,NY,19,"Riley, Josh","Oberacker, Peter",2.273999999999999,2.273999999999999,0.0,1.05,1.05,0.0,5.4,5.4,0.0,5.670000000000001,5.670000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2284090909090909,0.2284090909090909,0.0,0.2284090909090909,0.2284090909090909,0.0,0.0,0.0,0.0,0.0043864077449086,0.0043864077449086,0.0,8.17240909090909,8.17240909090909,0.0,8.176795498653998,8.176795498653998,0.0,,,,0.0,0.0,0.0,8.176795498653998,8.176795498653998,0.0,8.176795498653998,8.176795498653998,0.0,0.7962142725064836,0.7962142725064836,0.0,0.8368,0.8368,0.0,0.7962142725064836,0.7501,-0.04611427250648359,8.148025687369644,8.29817128162674,0.15014559425709528,6.75,6.75,0.0,8.176795498653998,8.176795498653998,0.0,0.0,0.8368,0.8368,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-2,NY,2,"Halpin, Patrick","Garbarino, Andrew",-10.755999999999998,-10.755999999999998,0.0,1.0,1.0,0.0,5.4,5.4,0.0,5.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.216905487804878,-0.216905487804878,0.0,-0.216905487804878,-0.216905487804878,0.0,0.0,0.0,0.0,-0.0105000299691294,-0.0105000299691294,0.0,-5.572905487804876,-5.572905487804876,0.0,-5.583405517774006,-5.583405517774006,0.0,,,,0.0,0.0,0.0,-5.583405517774006,-5.583405517774006,0.0,-5.583405517774006,-5.583405517774006,0.0,0.2828095777416362,0.2828095777416362,0.0,0.24755,0.24755,0.0,0.2828095777416362,0.32945,0.046640422258363845,-5.620227477552651,-5.496970288102035,0.12325718945061581,6.75,6.75,0.0,-5.583405517774006,-5.583405517774006,0.0,0.0,0.24755,0.24755,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-20,NY,20,"Tonko, Paul","Ambrosio, Ralph",15.364000000000004,15.364000000000004,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2043,0.2043,0.0,0.2043,0.2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.538300000000003,18.538300000000003,0.0,18.538300000000003,18.538300000000003,0.0,,,,0.0,0.0,0.0,18.538300000000003,18.538300000000003,0.0,18.538300000000003,18.538300000000003,0.0,0.956466569060197,0.956466569060197,0.0,0.9862,0.9862,0.0,0.956466569060197,0.9332,-0.023266569060196973,18.504155370657823,18.61506114589416,0.11090577523633627,6.75,6.75,0.0,18.538300000000003,18.538300000000003,0.0,0.0,0.9862,0.9862,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-21,NY,21,"Gendebein, Blake","Constantino, Anthony",-19.505999999999997,-19.505999999999997,0.0,0.65,0.65,0.0,5.4,5.4,0.0,3.51,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027182826834846,0.0027182826834846,0.0,-15.995999999999997,-15.995999999999997,0.0,-15.993281717316512,-15.993281717316512,0.0,,,,0.0,0.0,0.0,-15.993281717316512,-15.993281717316512,0.0,-15.993281717316512,-15.993281717316512,0.0,0.0650372228412255,0.0650372228412255,0.0,0.02795,0.02795,0.0,0.0650372228412255,0.0969,0.0318627771587745,-15.910061881803053,-15.92032439188604,-0.010262510082988285,6.75,6.75,0.0,-15.993281717316512,-15.993281717316512,0.0,0.0,0.02795,0.02795,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-22,NY,22,"Mannion, John","Buller, Kailee Marie",8.473999999999998,8.473999999999998,0.0,0.8999999999999999,0.8999999999999999,0.0,5.4,5.4,0.0,4.859999999999999,4.859999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286875,0.286875,0.0,0.286875,0.286875,0.0,0.0,0.0,0.0,-0.0014269038258267,-0.0014269038258267,0.0,13.620874999999998,13.620874999999998,0.0,13.619448096174173,13.619448096174173,0.0,,,,0.0,0.0,0.0,13.619448096174173,13.619448096174173,0.0,13.619448096174173,13.619448096174173,0.0,0.9063539807818748,0.9063539807818748,0.0,0.947,0.947,0.0,0.9063539807818748,0.8636,-0.042753980781874756,13.570704627818715,13.547387699794768,-0.023316928023946915,6.75,6.75,0.0,13.619448096174173,13.619448096174173,0.0,0.0,0.947,0.947,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-23,NY,23,"Gies, Aaron","Langworthy, Nick",-20.436,-20.436,0.0,0.65,0.65,0.0,5.4,5.4,0.0,3.51,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.255,-0.255,0.0,-0.255,-0.255,0.0,0.0,0.0,0.0,0.0069150672356951,0.0069150672356951,0.0,-17.180999999999997,-17.180999999999997,0.0,-17.174084932764302,-17.174084932764302,0.0,,,,0.0,0.0,0.0,-17.174084932764302,-17.174084932764302,0.0,-17.174084932764302,-17.174084932764302,0.0,0.0540465581595405,0.0540465581595405,0.0,0.01945,0.01945,0.0,0.0540465581595405,0.08355,0.0295034418404595,-17.216993265941365,-17.073658064806644,0.14333520113472176,6.75,6.75,0.0,-17.174084932764302,-17.174084932764302,0.0,0.0,0.01945,0.01945,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-24,NY,24,"Ellman, Elissa","Tenney, Claudia",-22.536,-22.536,0.0,0.65,0.65,0.0,5.4,5.4,0.0,3.51,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0458035714285714,0.0458035714285714,0.0,0.0458035714285714,0.0458035714285714,0.0,0.0,0.0,0.0,0.0038575945072954,0.0038575945072954,0.0,-18.980196428571425,-18.980196428571425,0.0,-18.97633883406413,-18.97633883406413,0.0,,,,0.0,0.0,0.0,-18.97633883406413,-18.97633883406413,0.0,-18.97633883406413,-18.97633883406413,0.0,0.0405928679100483,0.0405928679100483,0.0,0.01195,0.01195,0.0,0.0405928679100483,0.0645,0.023907132089951703,-18.965638874776353,-18.891113836508865,0.07452503826748824,6.75,6.75,0.0,-18.97633883406413,-18.97633883406413,0.0,0.0,0.01195,0.01195,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-25,NY,25,"Morelle, Joseph","McIntyre, Virginia",18.723999999999997,18.723999999999997,0.0,0.7999999999999999,0.7999999999999999,0.0,5.4,5.4,0.0,4.32,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0798505434782608,-0.0798505434782608,0.0,-0.0798505434782608,-0.0798505434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.964149456521735,22.964149456521735,0.0,22.964149456521735,22.964149456521735,0.0,,,,0.0,0.0,0.0,22.964149456521735,22.964149456521735,0.0,22.964149456521735,22.964149456521735,0.0,0.978696667567371,0.978696667567371,0.0,0.9967,0.9967,0.0,0.978696667567371,0.9689,-0.009796667567370965,22.98841329383592,23.05574559855974,0.0673323047238199,6.75,6.75,0.0,22.964149456521735,22.964149456521735,0.0,0.0,0.9967,0.9967,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-26,NY,26,"Kennedy, Tim","Hannon, Dennis",20.734,20.734,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376875,0.376875,0.0,0.376875,0.376875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.080875,24.080875,0.0,24.080875,24.080875,0.0,,,,0.0,0.0,0.0,24.080875,24.080875,0.0,24.080875,24.080875,0.0,0.9822503281948912,0.9822503281948912,0.0,0.998,0.998,0.0,0.9822503281948912,0.97415,-0.00810032819489126,24.11793493959566,24.143186668294582,0.02525172869892245,6.75,6.75,0.0,24.080875,24.080875,0.0,0.0,0.998,0.998,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-3,NY,3,"Suozzi, Tom","LiPetri, Michael",0.0739999999999987,0.0739999999999987,0.0,1.2000000000000002,1.2000000000000002,0.0,5.4,5.4,0.0,6.480000000000001,6.480000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6840625,0.6840625,0.0,0.6840625,0.6840625,0.0,0.0,0.0,0.0,-0.0183192012227365,-0.0183192012227365,0.0,7.2380625,7.2380625,0.0,7.219743298777264,7.219743298777264,0.0,,,,0.0,0.0,0.0,7.219743298777264,7.219743298777264,0.0,7.219743298777264,7.219743298777264,0.0,0.7691096367138244,0.7691096367138244,0.0,0.81125,0.81125,0.0,0.7691096367138244,0.7238,-0.045309636713824375,7.269064881600219,7.303270320013563,0.03420543841334389,6.75,6.75,0.0,7.219743298777264,7.219743298777264,0.0,0.0,0.81125,0.81125,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-4,NY,4,"Gillen, Laura","Driscoll, Jeanine",4.954,4.954,0.0,1.2000000000000002,1.2000000000000002,0.0,5.4,5.4,0.0,6.480000000000001,6.480000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0499431818181818,-0.0499431818181818,0.0,-0.0499431818181818,-0.0499431818181818,0.0,0.0,0.0,0.0,-0.0168257548150026,-0.0168257548150026,0.0,11.384056818181818,11.384056818181818,0.0,11.367231063366816,11.367231063366816,0.0,,,,0.0,0.0,0.0,11.367231063366816,11.367231063366816,0.0,11.367231063366816,11.367231063366816,0.0,0.8692721431350003,0.8692721431350003,0.0,0.91645,0.91645,0.0,0.8692721431350003,0.8235,-0.04577214313500033,11.418781396205684,11.549578851643838,0.13079745543815413,6.75,6.75,0.0,11.367231063366816,11.367231063366816,0.0,0.0,0.91645,0.91645,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-5,NY,5,"Meeks, Gregory","Marks, George",47.95399999999999,47.95399999999999,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2048863636363636,-0.2048863636363636,0.0,-0.2048863636363636,-0.2048863636363636,0.0,0.0,0.0,0.0,-0.007650852498637,-0.007650852498637,0.0,50.71911363636363,50.71911363636363,0.0,50.711462783864995,50.711462783864995,0.0,,,,0.0,0.0,0.0,50.711462783864995,50.711462783864995,0.0,50.711462783864995,50.711462783864995,0.0,0.9997865534127368,0.9997865534127368,0.0,1.0,1.0,0.0,0.9997865534127368,1.0,0.00021344658726318855,50.70515723599832,50.787776518739435,0.08261928274111341,6.75,6.75,0.0,50.711462783864995,50.711462783864995,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-6,NY,6,"Meng, Grace","Chou, Joseph",12.964,12.964,0.0,0.7,0.7,0.0,5.4,5.4,0.0,3.78,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4476988636363636,0.4476988636363636,0.0,0.4476988636363636,0.4476988636363636,0.0,0.0,0.0,0.0,-0.009783910175257,-0.009783910175257,0.0,17.191698863636365,17.191698863636365,0.0,17.181914953461106,17.181914953461106,0.0,,,,0.0,0.0,0.0,17.181914953461106,17.181914953461106,0.0,17.181914953461106,17.181914953461106,0.0,0.9460201220151012,0.9460201220151012,0.0,0.9807,0.9807,0.0,0.9460201220151012,0.91915,-0.026870122015101194,17.078793385481248,17.307296961650568,0.22850357616932016,6.75,6.75,0.0,17.181914953461106,17.181914953461106,0.0,0.0,0.9807,0.9807,0.0,0.0,0.0,0.0,0.0,No component change,matched
NY-7,NY,7,"Valdez, Claire","Rivera, Melvin",49.854,49.854,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007650852498637,-0.007650852498637,0.0,52.824,52.824,0.0,52.81634914750136,52.81634914750136,0.0,,,,0.0,0.0,0.0,52.81634914750136,52.81634914750136,0.0,52.81634914750136,52.81634914750136,0.0,0.9998496996856204,0.9998496996856204,0.0,1.0,1.0,0.0,0.9998496996856204,1.0,0.00015030031437957003,52.789633246938465,52.9431164294088,0.15348318247033887,6.75,6.75,0.0,52.81634914750136,52.81634914750136,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
