cycle_from,cycle_to,transition,race_id,state,district,dem_vote_total_from,gop_vote_total_from,actual_winner_from,party_structure_from,district_margin_from,dem_vote_total_to,gop_vote_total_to,actual_winner_to,party_structure_to,district_margin_to,district_swing_dem,national_common_district_margin_from,national_common_district_margin_to,national_swing_dem,raw_swing_ratio,same_boundary_era,eligible_for_elasticity_estimation
2016,2018,2016_to_2018,MI-11,MI,11,152461,200872,R,D_vs_R,-13.701239340791831,181912,158463,D,D_vs_R,6.889166360631656,20.59040570142349,-5.268453765173208,3.7907459255154237,9.059199690688633,2.272872483712556,True,True
2016,2018,2016_to_2018,MI-12,MI,12,211378,96104,D,D_vs_R,37.489674192310446,200588,85115,D,D_vs_R,40.417146477285854,2.9274722849754085,-5.268453765173208,3.7907459255154237,9.059199690688633,0.3231491064254129,True,True
2016,2018,2016_to_2018,MI-14,MI,14,244135,58103,D,D_vs_R,61.55149253237515,214334,45899,D,D_vs_R,64.72468902867814,3.1731964963029924,-5.268453765173208,3.7907459255154237,9.059199690688633,0.3502733800607703,True,True
2016,2018,2016_to_2018,MN-1,MN,1,169071,166524,D,D_vs_R,0.7589505207169356,144885,146200,R,D_vs_R,-0.45175807753748903,-1.2107085982544246,-5.268453765173208,3.7907459255154237,9.059199690688633,-0.133644100979343,True,True
2016,2018,2016_to_2018,MN-2,MN,2,167315,173970,R,D_vs_R,-1.9499831519111592,177958,159344,D,D_vs_R,5.518496777368649,7.468479929279809,-5.268453765173208,3.7907459255154237,9.059199690688633,0.8244083566185408,True,True
2016,2018,2016_to_2018,MN-3,MN,3,169238,223075,R,D_vs_R,-13.722971199017111,202404,160839,D,D_vs_R,11.44275319827223,25.165724397289342,-5.268453765173208,3.7907459255154237,9.059199690688633,2.7779191602493944,True,True
2016,2018,2016_to_2018,MN-4,MN,4,203299,121033,D,D_vs_R,25.364749700923745,216865,97747,D,D_vs_R,37.86187430867227,12.497124607748525,-5.268453765173208,3.7907459255154237,9.059199690688633,1.3794954338619463,True,True
2016,2018,2016_to_2018,MN-5,MN,5,249957,80660,D,D_vs_R,51.2063807971157,267703,74440,D,D_vs_R,56.486030694767976,5.279649897652277,-5.268453765173208,3.7907459255154237,9.059199690688633,0.582794295072101,True,True
2016,2018,2016_to_2018,MN-6,MN,6,123010,235385,R,D_vs_R,-31.3550691276385,122332,192931,R,D_vs_R,-22.393684003514526,8.961385124123975,-5.268453765173208,3.7907459255154237,9.059199690688633,0.9892027364552748,True,True
2016,2018,2016_to_2018,MN-7,MN,7,173572,156944,D,D_vs_R,5.03092134722676,146672,134668,D,D_vs_R,4.266723537356935,-0.7641978098698257,-5.268453765173208,3.7907459255154237,9.059199690688633,-0.08435599566872284,True,True
2016,2018,2016_to_2018,MN-8,MN,8,179097,177088,D,D_vs_R,0.5640327357974086,141950,159364,R,D_vs_R,-5.77935310008828,-6.343385835885689,-5.268453765173208,3.7907459255154237,9.059199690688633,-0.7002148150465926,True,True
2016,2018,2016_to_2018,MO-1,MO,1,236993,62714,D,D_vs_R,58.14979296446196,219781,45867,D,D_vs_R,65.46783713786665,7.318044173404694,-5.268453765173208,3.7907459255154237,9.059199690688633,0.8078025016852691,True,True
2016,2018,2016_to_2018,MO-2,MO,2,155689,241954,R,D_vs_R,-21.694082380426664,177611,192477,R,D_vs_R,-4.01688247119604,17.677199909230623,-5.268453765173208,3.7907459255154237,9.059199690688633,1.9512981844742727,True,True
2016,2018,2016_to_2018,MO-3,MO,3,102891,249865,R,D_vs_R,-41.66449330415358,106589,211243,R,D_vs_R,-32.92745853155126,8.737034772602321,-5.268453765173208,3.7907459255154237,9.059199690688633,0.9644378169058968,True,True
2016,2018,2016_to_2018,MO-4,MO,4,92510,225348,R,D_vs_R,-41.79161764058164,95968,190138,R,D_vs_R,-32.9143743927076,8.877243247874041,-5.268453765173208,3.7907459255154237,9.059199690688633,0.9799147331963978,True,True
2016,2018,2016_to_2018,MO-5,MO,5,190766,123771,D,D_vs_R,21.299560941955953,175019,101069,D,D_vs_R,26.784938135666888,5.485377193710935,-5.268453765173208,3.7907459255154237,9.059199690688633,0.6055035081464205,True,True
2016,2018,2016_to_2018,MO-6,MO,6,99692,238388,R,D_vs_R,-41.024609559867486,97660,199796,R,D_vs_R,-34.33650691194664,6.688102647920843,-5.268453765173208,3.7907459255154237,9.059199690688633,0.7382663895570282,True,True
2016,2018,2016_to_2018,MO-7,MO,7,92756,228692,R,D_vs_R,-42.28864388641398,89190,196343,R,D_vs_R,-37.52736111062469,4.76128277578929,-5.268453765173208,3.7907459255154237,9.059199690688633,0.5255743264698212,True,True
2016,2018,2016_to_2018,MO-8,MO,8,70009,229792,R,D_vs_R,-53.296353247654274,66151,194042,R,D_vs_R,-49.15235997893871,4.143993268715562,-5.268453765173208,3.7907459255154237,9.059199690688633,0.45743480773195727,True,True
2016,2018,2016_to_2018,MS-1,MS,1,83947,206455,R,D_vs_R,-42.185659878375496,76601,158245,R,D_vs_R,-34.76490977065822,7.420750107717275,-5.268453765173208,3.7907459255154237,9.059199690688633,0.8191396989895902,True,True
2016,2018,2016_to_2018,MS-3,MS,3,96101,209490,R,D_vs_R,-37.104823113246134,94461,160284,R,D_vs_R,-25.838779956427015,11.26604315681912,-5.268453765173208,3.7907459255154237,9.059199690688633,1.2436024749955294,True,True
2016,2018,2016_to_2018,MS-4,MS,4,77505,181323,R,D_vs_R,-40.110807176966944,68787,152633,R,D_vs_R,-37.86740131876073,2.2434058582062164,-5.268453765173208,3.7907459255154237,9.059199690688633,0.2476384156220851,True,True
2016,2018,2016_to_2018,MT-AL,MT,AL,205919,285358,R,D_vs_R,-16.169900076738784,233284,256661,R,D_vs_R,-4.771351886436233,11.398548190302552,-5.268453765173208,3.7907459255154237,9.059199690688633,1.258229046658325,True,True
2016,2018,2016_to_2018,NC-1,NC,1,240661,101567,D,D_vs_R,40.643664457613056,190457,82218,D,D_vs_R,39.695241587971026,-0.9484228696420303,-5.268453765173208,3.7907459255154237,9.059199690688633,-0.10469168381582901,True,True
2016,2018,2016_to_2018,NC-2,NC,2,169082,221485,R,D_vs_R,-13.417160179943519,151977,170072,R,D_vs_R,-5.61871019627448,7.798449983669038,-5.268453765173208,3.7907459255154237,9.059199690688633,0.8608321098920649,True,True
2016,2018,2016_to_2018,NC-4,NC,4,279380,130161,D,D_vs_R,36.43566822369433,247067,82052,D,D_vs_R,50.138399788526335,13.702731564832007,-5.268453765173208,3.7907459255154237,9.059199690688633,1.512576390044273,True,True
2016,2018,2016_to_2018,NC-5,NC,5,147887,207625,R,D_vs_R,-16.803370912936835,120468,159917,R,D_vs_R,-14.069582894948018,2.7337880179888163,-5.268453765173208,3.7907459255154237,9.059199690688633,0.3017692634371114,True,True
2016,2018,2016_to_2018,NC-6,NC,6,143167,207983,R,D_vs_R,-18.45820874270255,123651,160709,R,D_vs_R,-13.032072021381348,5.4261367213212015,-5.268453765173208,3.7907459255154237,9.059199690688633,0.5989642470182412,True,True
2016,2018,2016_to_2018,NC-7,NC,7,135905,211801,R,D_vs_R,-21.827635991326005,120838,156809,R,D_vs_R,-12.955659524504137,8.871976466821868,-5.268453765173208,3.7907459255154237,9.059199690688633,0.9793333594291779,True,True
2016,2018,2016_to_2018,NC-8,NC,8,133182,189863,R,D_vs_R,-17.54585274497361,114119,141402,R,D_vs_R,-10.677400291952521,6.86845245302109,-5.268453765173208,3.7907459255154237,9.059199690688633,0.7581743076135886,True,True
2016,2018,2016_to_2018,NC-9,NC,9,139041,193452,R,D_vs_R,-16.36455504326407,138341,139246,R,D_vs_R,-0.32602391322360197,16.038531130040468,-5.268453765173208,3.7907459255154237,9.059199690688633,1.7704136874833922,True,True
2016,2018,2016_to_2018,NC-10,NC,10,128919,220825,R,D_vs_R,-26.278077679674276,113259,164969,R,D_vs_R,-18.585476659430395,7.692601020243881,-5.268453765173208,3.7907459255154237,9.059199690688633,0.8491479692351422,True,True
2016,2018,2016_to_2018,NC-11,NC,11,129103,230405,R,D_vs_R,-28.177954315342078,116508,178012,R,D_vs_R,-20.882792340078772,7.295161975263305,-5.268453765173208,3.7907459255154237,9.059199690688633,0.8052766496318137,True,True
2016,2018,2016_to_2018,NC-12,NC,12,234115,115185,D,D_vs_R,34.04809619238477,203974,75164,D,D_vs_R,46.145634059139205,12.097537866754436,-5.268453765173208,3.7907459255154237,9.059199690688633,1.3353870407767603,True,True
2016,2018,2016_to_2018,NC-13,NC,13,156049,199443,R,D_vs_R,-12.206744455571434,130402,147570,R,D_vs_R,-6.176161627789849,6.0305828277815845,-5.268453765173208,3.7907459255154237,9.059199690688633,0.6656860466361098,True,True
2016,2018,2016_to_2018,NE-1,NE,1,83467,189771,R,D_vs_R,-38.905276718465224,93069,141712,R,D_vs_R,-20.718456774611234,18.18681994385399,-5.268453765173208,3.7907459255154237,9.059199690688633,2.007552605617806,True,True
2016,2018,2016_to_2018,NE-2,NE,2,137602,141066,R,D_vs_R,-1.243056253319362,121770,126715,R,D_vs_R,-1.9900597621586815,-0.7470035088393194,-5.268453765173208,3.7907459255154237,9.059199690688633,-0.08245800228988397,True,True
2016,2018,2016_to_2018,NH-1,NH,1,162080,157176,D,D_vs_R,1.5360713659257774,155884,130996,D,D_vs_R,8.675404350250975,7.139332984325198,-5.268453765173208,3.7907459255154237,9.059199690688633,0.7880754623019578,True,True
2016,2018,2016_to_2018,NH-2,NH,2,174371,158825,D,D_vs_R,4.665722277578363,155358,117990,D,D_vs_R,13.67048597392335,9.004763696344988,-5.268453765173208,3.7907459255154237,9.059199690688633,0.9939910813093571,True,True
2016,2018,2016_to_2018,NJ-1,NJ,1,183231,112388,D,D_vs_R,23.964291875691345,169628,87617,D,D_vs_R,31.880503022410544,7.916211146719199,-5.268453765173208,3.7907459255154237,9.059199690688633,0.8738311790229949,True,True
2016,2018,2016_to_2018,NJ-2,NJ,2,110838,176338,R,D_vs_R,-22.808312672368164,136685,116866,D,D_vs_R,7.8165733915464735,30.624886063914637,-5.268453765173208,3.7907459255154237,9.059199690688633,3.3805288667377518,True,True
2016,2018,2016_to_2018,NJ-3,NJ,3,127526,194596,R,D_vs_R,-20.821303729642807,153473,149500,D,D_vs_R,1.3113379740108855,22.132641703653693,-5.268453765173208,3.7907459255154237,9.059199690688633,2.4431122460411605,True,True
2016,2018,2016_to_2018,NJ-4,NJ,4,111532,211992,R,D_vs_R,-31.051792139068507,126766,163065,R,D_vs_R,-12.524195134405913,18.527597004662596,-5.268453765173208,3.7907459255154237,9.059199690688633,2.045169290583794,True,True
2016,2018,2016_to_2018,NJ-5,NJ,5,172587,157690,D,D_vs_R,4.51045637449777,169546,128255,D,D_vs_R,13.865299310613464,9.354842936115695,-5.268453765173208,3.7907459255154237,9.059199690688633,1.0326345875487142,True,True
2016,2018,2016_to_2018,NJ-6,NJ,6,167895,91908,D,D_vs_R,29.247930162469256,140752,80443,D,D_vs_R,27.265082845453108,-1.982847317016148,-5.268453765173208,3.7907459255154237,9.059199690688633,-0.21887665408835053,True,True
2016,2018,2016_to_2018,NJ-7,NJ,7,148188,185850,R,D_vs_R,-11.274765146480341,166985,150785,D,D_vs_R,5.098026874783648,16.37279202126399,-5.268453765173208,3.7907459255154237,9.059199690688633,1.8073110848955596,True,True
2016,2018,2016_to_2018,NJ-8,NJ,8,134733,32337,D,D_vs_R,61.28927994253905,119881,28725,D,D_vs_R,61.34072648479873,0.05144654225967571,-5.268453765173208,3.7907459255154237,9.059199690688633,0.005678927942448856,True,True
2016,2018,2016_to_2018,NJ-9,NJ,9,162642,65376,D,D_vs_R,42.6571586453701,140832,57854,D,D_vs_R,41.76338544235628,-0.8937732030138221,-5.268453765173208,3.7907459255154237,9.059199690688633,-0.09865917890434339,True,True
2016,2018,2016_to_2018,NJ-10,NJ,10,190856,26450,D,D_vs_R,75.65644759003433,175253,20191,D,D_vs_R,79.33832709113608,3.681879501101747,-5.268453765173208,3.7907459255154237,9.059199690688633,0.40642436714206814,True,True
2016,2018,2016_to_2018,NJ-11,NJ,11,130162,194299,R,D_vs_R,-19.76724475360675,183684,136322,D,D_vs_R,14.800347493484496,34.56759224709125,-5.268453765173208,3.7907459255154237,9.059199690688633,3.81574459415229,True,True
2016,2018,2016_to_2018,NJ-12,NJ,12,181430,92407,D,D_vs_R,32.50948556988281,173334,79041,D,D_vs_R,37.36225854383358,4.852772973950771,-5.268453765173208,3.7907459255154237,9.059199690688633,0.5356734744393176,True,True
2016,2018,2016_to_2018,NM-1,NM,1,181088,96879,D,D_vs_R,30.29460331622099,147336,90507,D,D_vs_R,23.89349276623655,-6.401110549984438,-5.268453765173208,3.7907459255154237,9.059199690688633,-0.7065867591553067,True,True
2016,2018,2016_to_2018,NM-2,NM,2,85232,143515,R,D_vs_R,-25.479241257808845,101489,97767,D,D_vs_R,1.8679487694222507,27.347190027231097,-5.268453765173208,3.7907459255154237,9.059199690688633,3.018720302118907,True,True
2016,2018,2016_to_2018,NM-3,NM,3,170612,102730,D,D_vs_R,24.834090626394772,155201,76427,D,D_vs_R,34.00884176351737,9.174751137122595,-5.268453765173208,3.7907459255154237,9.059199690688633,1.0127551495031872,True,True
2016,2018,2016_to_2018,NV-1,NV,1,116537,54174,D,D_vs_R,36.53133072854122,100707,46978,D,D_vs_R,36.3808105088533,-0.15052021968791962,-5.268453765173208,3.7907459255154237,9.059199690688633,-0.01661517847350574,True,True
2016,2018,2016_to_2018,NV-2,NV,2,115722,182676,R,D_vs_R,-22.437817947841474,120102,167435,R,D_vs_R,-16.461533646104677,5.976284301736797,-5.268453765173208,3.7907459255154237,9.059199690688633,0.6596923023873107,True,True
2016,2018,2016_to_2018,NV-3,NV,3,146869,142926,D,D_vs_R,1.3606169878707361,148501,122566,D,D_vs_R,9.567745243795814,8.207128255925078,-5.268453765173208,3.7907459255154237,9.059199690688633,0.9059440718986088,True,True
2016,2018,2016_to_2018,NV-4,NV,4,128985,118328,D,D_vs_R,4.3091143611536795,121962,102748,D,D_vs_R,8.550576298340083,4.241461937186403,-5.268453765173208,3.7907459255154237,9.059199690688633,0.46819388930635103,True,True
2016,2018,2016_to_2018,NY-1,NY,1,126635,158409,R,D_vs_R,-11.14705098160284,124213,121562,D,D_vs_R,1.0786288271793307,12.225679808782171,-5.268453765173208,3.7907459255154237,9.059199690688633,1.3495319924725977,True,True
2016,2018,2016_to_2018,NY-2,NY,2,102270,157571,R,D_vs_R,-21.28263053174826,108803,112565,R,D_vs_R,-1.6994326189873876,19.583197912760873,-5.268453765173208,3.7907459255154237,9.059199690688633,2.1616918250393775,True,True
2016,2018,2016_to_2018,NY-3,NY,3,171775,133954,D,D_vs_R,12.370759725116034,149937,98716,D,D_vs_R,20.59938951068356,8.228629785567527,-5.268453765173208,3.7907459255154237,9.059199690688633,0.908317518822905,True,True
2016,2018,2016_to_2018,NY-4,NY,4,181861,111246,D,D_vs_R,24.091884533634474,156728,90306,D,D_vs_R,26.88779682149016,2.7959122878556855,-5.268453765173208,3.7907459255154237,9.059199690688633,0.3086268526268853,True,True
2016,2018,2016_to_2018,NY-10,NY,10,180117,46275,D,D_vs_R,59.11958019718011,162131,33692,D,D_vs_R,65.58933322439141,6.469753027211297,-5.268453765173208,3.7907459255154237,9.059199690688633,0.7141638608387382,True,True
2016,2018,2016_to_2018,NY-11,NY,11,85257,122606,R,D_vs_R,-17.96808474812737,96850,80440,D,D_vs_R,9.25602120818997,27.22410595631734,-5.268453765173208,3.7907459255154237,9.059199690688633,3.005133663661178,True,True
2016,2018,2016_to_2018,NY-12,NY,12,230153,49398,D,D_vs_R,64.65904253606676,205858,30446,D,D_vs_R,74.23149840882931,9.572455872762546,-5.268453765173208,3.7907459255154237,9.059199690688633,1.0566557973770527,True,True
2016,2018,2016_to_2018,NY-13,NY,13,207194,13129,D,D_vs_R,88.08204318205544,171341,9535,D,D_vs_R,89.4568654769013,1.3748222948458562,-5.268453765173208,3.7907459255154237,9.059199690688633,0.15175979576418294,True,True
2016,2018,2016_to_2018,NY-14,NY,14,138367,26891,D,D_vs_R,67.45573587965484,110318,19202,D,D_vs_R,70.348980852378,2.893244972723167,-5.268453765173208,3.7907459255154237,9.059199690688633,0.31937092364758746,True,True
2016,2018,2016_to_2018,NY-15,NY,15,165688,6129,D,D_vs_R,92.86566521357025,122007,4566,D,D_vs_R,92.78519115451162,-0.08047405905863059,-5.268453765173208,3.7907459255154237,9.059199690688633,-0.008883131160177945,True,True
2016,2018,2016_to_2018,NY-18,NY,18,140951,111117,D,D_vs_R,11.835695129885586,126368,96345,D,D_vs_R,13.480578143170808,1.644883013285222,-5.268453765173208,3.7907459255154237,9.059199690688633,0.18157045538756486,True,True
2016,2018,2016_to_2018,NY-19,NY,19,125956,135905,R,D_vs_R,-3.799343926739759,135582,112304,D,D_vs_R,9.390606972559967,13.189950899299726,-5.268453765173208,3.7907459255154237,9.059199690688633,1.4559730825733785,True,True
2016,2018,2016_to_2018,NY-20,NY,20,188428,83328,D,D_vs_R,38.67439909330429,161330,89058,D,D_vs_R,28.864003067239643,-9.810396026064645,-5.268453765173208,3.7907459255154237,9.059199690688633,-1.0829208275592068,True,True
2016,2018,2016_to_2018,NY-21,NY,21,75965,152597,R,D_vs_R,-33.52788302517479,93394,116433,R,D_vs_R,-10.979997807717787,22.547885217457,-5.268453765173208,3.7907459255154237,9.059199690688633,2.488948912411382,True,True
2016,2018,2016_to_2018,NY-22,NY,22,102734,113287,R,D_vs_R,-4.885173200753631,116001,110125,D,D_vs_R,2.598551250187948,7.483724450941579,-5.268453765173208,3.7907459255154237,9.059199690688633,0.8260911235496461,True,True
2016,2018,2016_to_2018,NY-23,NY,23,106600,136964,R,D_vs_R,-12.466538568918232,100914,114722,R,D_vs_R,-6.403383479567419,6.063155089350812,-5.268453765173208,3.7907459255154237,9.059199690688633,0.6692815366000529,True,True
2016,2018,2016_to_2018,NY-24,NY,24,110550,150330,R,D_vs_R,-15.248390064397425,115902,113538,D,D_vs_R,1.0303347280334727,16.278724792430896,-5.268453765173208,3.7907459255154237,9.059199690688633,1.7969274713264956,True,True
2016,2018,2016_to_2018,NY-25,NY,25,168660,113840,D,D_vs_R,19.405309734513274,147979,91342,D,D_vs_R,23.665704221526735,4.2603944870134605,-5.268453765173208,3.7907459255154237,9.059199690688633,0.47028375932505884,True,True
2016,2018,2016_to_2018,NY-26,NY,26,195322,56930,D,D_vs_R,54.86259771974058,156968,61488,D,D_vs_R,43.70674186106127,-11.15585585867931,-5.268453765173208,3.7907459255154237,9.059199690688633,-1.2314394471451704,True,True
2016,2018,2016_to_2018,NY-27,NY,27,107832,175509,R,D_vs_R,-23.885353690429554,128167,114506,D,D_vs_R,5.629386046243298,29.51473973667285,-5.268453765173208,3.7907459255154237,9.059199690688633,3.257985334732068,True,True
2016,2018,2016_to_2018,OH-1,OH,1,144644,210014,R,D_vs_R,-18.431841379582583,141118,154409,R,D_vs_R,-4.497389409427903,13.93445197015468,-5.268453765173208,3.7907459255154237,9.059199690688633,1.5381548531794706,True,True
2016,2018,2016_to_2018,OH-2,OH,2,111694,221193,R,D_vs_R,-32.89374472418569,119333,166714,R,D_vs_R,-16.564061150789904,16.329683573395783,-5.268453765173208,3.7907459255154237,9.059199690688633,1.8025525577253818,True,True
2016,2018,2016_to_2018,OH-3,OH,3,199791,91560,D,D_vs_R,37.14797615247588,181575,65040,D,D_vs_R,47.25381667781765,10.105840525341776,-5.268453765173208,3.7907459255154237,9.059199690688633,1.1155334765088485,True,True
2016,2018,2016_to_2018,OH-4,OH,4,98981,210227,R,D_vs_R,-35.977723732891775,89412,167993,R,D_vs_R,-30.528156018725355,5.44956771416642,-5.268453765173208,3.7907459255154237,9.059199690688633,0.6015506777897477,True,True
2016,2018,2016_to_2018,OH-5,OH,5,100392,244599,R,D_vs_R,-41.800220875327184,99655,176569,R,D_vs_R,-27.844792632066728,13.955428243260457,-5.268453765173208,3.7907459255154237,9.059199690688633,1.5404703196469265,True,True
2016,2018,2016_to_2018,OH-6,OH,6,88780,213975,R,D_vs_R,-41.35191821770078,76716,172774,R,D_vs_R,-38.501743556855985,2.850174660844793,-5.268453765173208,3.7907459255154237,9.059199690688633,0.3146166061196668,True,True
2016,2018,2016_to_2018,OH-7,OH,7,89638,198221,R,D_vs_R,-37.72089807857319,107536,153117,R,D_vs_R,-17.487233985413557,20.233664093159636,-5.268453765173208,3.7907459255154237,9.059199690688633,2.2334935517490044,True,True
2016,2018,2016_to_2018,OH-8,OH,8,87794,223833,R,D_vs_R,-43.654433024096114,87281,173852,R,D_vs_R,-33.1520719326933,10.502361091402811,-5.268453765173208,3.7907459255154237,9.059199690688633,1.1593034097920936,True,True
2016,2018,2016_to_2018,OH-9,OH,9,193966,88427,D,D_vs_R,37.37309352568938,157219,74670,D,D_vs_R,35.59849755702081,-1.7745959686685637,-5.268453765173208,3.7907459255154237,9.059199690688633,-0.19588882343465244,True,True
2016,2018,2016_to_2018,OH-10,OH,10,109981,215724,R,D_vs_R,-32.465881702767845,118785,157554,R,D_vs_R,-14.029507235677917,18.436374467089927,-5.268453765173208,3.7907459255154237,9.059199690688633,2.0350996883355474,True,True
2016,2018,2016_to_2018,OH-11,OH,11,242917,59769,D,D_vs_R,60.50758872230629,206138,44486,D,D_vs_R,64.49980847803882,3.9922197557325276,-5.268453765173208,3.7907459255154237,9.059199690688633,0.44068128444457105,True,True
